dataset_name,doc_index,doc_label,doc_name,filename,original_row_indices,financebench_ids,context_hash,sturdy_doc_id,match_score
DocFinQA,105,DocFinQA_105,,,"127,1063,1836,4565",,9f5206f5f496abc21724c8b434352b8132a25057a52355984d8ffe2fa9c14a5b,2b4fae99ce74aeec34cd5e9a533b0054,1.0
DocFinQA,106,DocFinQA_106,,,"128,752,1264,1278,1541,1649,2159,2706,2725,2788,2823,3966,4039,4812",,eb2ae4dd0807973489b9684c676286f04790fc2907b3543f94056e12d8644e05,f2941a868977612ff64561c2ed787bbe,1.0
DocFinQA,107,DocFinQA_107,,,"129,1710,4540",,a55b5a2acf32ce48e15162b928efc2f6cd87b2d491723d52de6669c285c1b4c9,0c4cc2e136051a7dbec88100503c9d22,1.0
DocFinQA,108,DocFinQA_108,,,"130,642,1758,3303,4207,5137,5190,5197,5241,5293,5400,5648",,48b3bad510e479760ad4c01cfa643f1b579f7ec32c65317bdc6bebf62d57a0b2,27818e38ebbefb6f84625c34e91487f0,1.0
DocFinQA,109,DocFinQA_109,,,"133,521,1096,2758",,696a4551ae5b2f90e086dc82e45902f2509927e980fca10cd39cff98b03342a1,53172291b2e6066027893c453dd43505,1.0
DocFinQA,110,DocFinQA_110,,,"134,175,200,314,405,515,737,762,807,833,894,977,1000,1235,1359,1415,1490,1539,1555,1641,1761,1806,1819,2125,2210,2295,2368,2447,2523,2534,2579,2663,2674,2686,2696,2954,3030,3414,3549,3560,3617,3635,3841,3890,3923,4029,4041,4056,4193,4284,4394,4465,4528,4771,4902,4947,4953,4980",,7d2ae0add231376f8c396e54eee92993ac63dc529a87c4bf9a91b364ce36a6c6,f27228fdc722dc14d3c88bf31adbaaf8,1.0
DocFinQA,111,DocFinQA_111,,,"135,486,612",,bee8ab0f967a0a6b111f52814177096d7496e30f72d32c8cd74aa373672dbb27,379434cadd5d9f35f8e77f37d6cf3e85,1.0
DocFinQA,112,DocFinQA_112,,,"139,1018,1501,3815,4409,4803,4875,5209,5228,5232,5390,5444,5553,5703,5716",,b3f16e5936fd97644b177ea7f435c825f8fc7702d7a9c860915142b68433a297,2a890b708cd6c9238d903f6057c5dad1,1.0
DocFinQA,113,DocFinQA_113,,,"140,1561,2181",,4850e93a46aa44e0bcab04b15dcc613be001639026ff24a7809db7b99cee1a60,7f6534b090251911423ee5407fafe3b6,1.0
DocFinQA,114,DocFinQA_114,,,"141,812,2650,2822,3860,4135,4401,5050",,9169bc8d448f77855bf328301dc4ff0609a7595950ac5ff2ea214b2f9a363628,e05f2204c0aa5604c15896c27d4d8a43,1.0
DocFinQA,115,DocFinQA_115,,,"142,2216,3402,4644",,099ef2a2a2029588b8268caa566bace2afb5fa2e8fef0fe451a1306f9700a723,42cfef27eac24a0911cf4edf04e366e2,1.0
DocFinQA,116,DocFinQA_116,,,"144,166,456,815,1221,1636,2191,2718,2906,3302,3674,4159,4312,4606",,660d68caf61144b3b8937222100c06bf889ff61bb0ed9ec344e3b43cf7788f39,2327d329201130a958b045c5cf722f81,1.0
DocFinQA,117,DocFinQA_117,,,"147,652,1016,1086,1146,1268,2081,2112,2344,2522,2847,2872,2888,3233,3568,4532,4813,5036,5074,5171",,03a15437f6abc62c8a352e43b2a16eff31f2055ea87bef08f4844886f0f7b926,9282148daf5b5a769efd2bdd3985719a,1.0
DocFinQA,118,DocFinQA_118,,,"148,3473",,df5f6def361c2f4a481a5ac8fe5a0a497174652af8c2c4dc6e742832d6b59338,f47b1592d2e03bfbf3bcd6bcaa18b2bf,1.0
DocFinQA,119,DocFinQA_119,,,"150,316,360,904,1266,1428,2221,2301,3189,3947,4109,4316,4369,4541,4672,5046",,9c45aed8b0c80b1750c1d8da80c8ed055b4a4a5b42cc12ba7d82752e26f4285c,482f6c3d7ef84d4fd083485f0288d371,1.0
DocFinQA,120,DocFinQA_120,,,"152,590",,617d41130885ab40b8059741ed12473cb7232e443bcdfbd07c7079c26359c14d,e16fa0450632b315e7bf1a7cec834050,1.0
DocFinQA,121,DocFinQA_121,,,"154,790",,b93c1b98f9518cf68ab716fa4df81cef83dba57c1e5a24561e9c589d838847eb,1cccaa158a5b27ffd710323396855d35,1.0
DocFinQA,122,DocFinQA_122,,,"155,811,1688,3442,3538,3781,4219,4308",,212df6c0738f7009fd70e520b8ab230bcc35537e6063115ea9b140300ca961b6,d6fa10243d2be7fd2b6417958a9465bc,1.0
DocFinQA,123,DocFinQA_123,,,"156,460,537,1357,1690,1876,2072,2142,2440,2633,2851,3277,3443,3484,3784,4076,4156,4306,4591,4866,4957,5085,5230,5281,5290,5332,5349,5357,5378,5458,5460,5462,5534,5549,5551,5552,5556,5599,5627,5667,5682,5693,5724",,08a494fca96ae2496795a54bf70cdaa19aaecc219dbb3c6cc8560163e5110d9f,72b9732b45edb15439a99a11dbfb4c63,1.0
DocFinQA,124,DocFinQA_124,,,"157,383,547,1055,1482,1530,2278,2308,2475,2830,3089,3099,3101,3119,3360,3427,3459,3550,3854,4197",,719168de31ad0273f095daf7a424968ac92c4a4ef055020de3b7b9961fc61e92,46d8fc6a56808c562d377d5554ecae4b,1.0
DocFinQA,125,DocFinQA_125,,,"158,1350,1567,2777,3770,3830,4837",,20dd75c13fff016731dbb4c3f12bd0d7190fa2466213128b8ee47613c6a322f6,3266f3714f17b460e473c380e83ec9c7,1.0
DocFinQA,126,DocFinQA_126,,,"159,713,928,1228,1849,2180,2183,2263,2433,2474,2747,2793,2867,3114,3159,3469,3886,4255,4477,4894",,0eda8309b1097be6a276f85184c7d5a7971b9624cada873b67a84b24a43221cb,c18df7b9785b91d75d862d7f06133b58,1.0
DocFinQA,127,DocFinQA_127,,,"160,1076,1470,2323,2786,2805,4060,4157,5025",,1b18636c7cd95b1dfd1438e9ce09767783d1d0859975061684fc23a7f10674eb,e9b34c7128943e1c00468f7cefef5df0,1.0
DocFinQA,128,DocFinQA_128,,,161,,5ac891a5c30fa1a80b4a81f784f619b4b846bb204984954d82d49d83227dd3c5,1c6e03cf841c923ebfbbb904a7a8aa27,1.0
DocFinQA,129,DocFinQA_129,,,"162,2532,2742,3970,4062,4158,4563,4828",,5d0d8e40dce8702e01892585671833d20124cda00856dd17ae731688e3c3a6ea,feed0b05fe909e3bcbb40df659a366cd,1.0
DocFinQA,130,DocFinQA_130,,,"163,347,921,1642,2154,2697,2931,4718",,b0d277069a84e7798c100479482c2d0c3fedc35a9ab8e61a36d9953676cb0480,4238fabd76333b4581d41f9420b8977a,1.0
DocFinQA,131,DocFinQA_131,,,"164,640,1327,1331,1529,2353,2617,4237,4954,5238,5247,5289,5306,5318,5382,5396,5402,5412,5480,5574,5624,5694,5728",,0dfc6e6c888f680cffaf0e214f011aa79427f3dbe980756ed30dd6e83f61767f,04acf9a0030da1a004082bc92eba50e2,1.0
DocFinQA,132,DocFinQA_132,,,"165,827,2066,2621,2707,3137,3438,3836",,c98f0050b041e77b73f468c0cf61022375bdb4f9fae192d31327a500f7d20560,9c9793d95b4da2d6dd7d42368d11f681,1.0
DocFinQA,133,DocFinQA_133,,,"167,802,1583,1845,1998,2015,3150,4108,4340,4989,4992",,99f127373c2aee69ead2237dcf02804133bdaab7ae2d202bbc39ca07d1d4a56e,2c3c736906e40af7f0bbf77c6920e35c,1.0
DocFinQA,134,DocFinQA_134,,,"169,1102,1213,2359,2580,2595,2693,3318,3342,3513,3929,4139,4258,4538,4568",,71f8e157bb47300b9c0acfc4d59b0a2d6f86012b72b15989e57cf4c279407636,a4ba9315d8cddea722f6473030a386c7,1.0
DocFinQA,135,DocFinQA_135,,,"170,1440,1466,2095,2659,3076,3877,5130",,fc0861ea468f7416d3cfd26a641e3fe45f634454189694bd0f8f45c0287bb77f,7ebaccb45ca55e145c9bf41111dc1a05,1.0
DocFinQA,136,DocFinQA_136,,,"172,581,937,4533",,476085e20850b2e2c086373fe0fe1afe831c36f0ca8980fb4b89e1ffd836d791,51dd773604fbd42bc25b3fda91463720,1.0
DocFinQA,137,DocFinQA_137,,,"173,189,223,270,353,381,580,660,1105,1193,1229,1600,1863,1925,1935,2068,2229,2455,3020,3049,3605,3799,3811,3884,3963,4183,4692,4795,4907,4911,4934",,67b6b464717eae51935027749a7e2e30d6a24a1569b1dafadc5723cf5e1ff21b,ae3e41520bcee8f51fc10694ea5783c4,1.0
DocFinQA,138,DocFinQA_138,,,"174,368,443,560,562,607,2329,2451,2745,3322,3396,3575,4161,4326,4351,4757",,305b365b37874dd2711f9f3c66901c45f77b1e4540fcec7ce90ec907fc6b4bc4,cf533d09ef787ff7d539cf04fd760132,1.0
DocFinQA,139,DocFinQA_139,,,"176,1173,1506,3744,3752,3946,4074,5049",,9128be9473407b223b2cf8392e6b5ebf78c7549d491ff5bdb72fa57aaf513198,048be61fe4f58192a5ba17992a27ec60,1.0
DocFinQA,140,DocFinQA_140,,,"179,183,1215,1662,1908,2165,3282,3601,3670,4395,4587,4597,5122",,5fcaf35ac4116d3d92f1c9fddde055d705b5d4399b737ef0debef9b45e5b5b73,d524840800655449550d00d4b36026b9,1.0
DocFinQA,141,DocFinQA_141,,,"182,213,548,1341,1913,3562,3741,4067,4246,4504,4820,5123",,dc8bbf9b3f92b1b50db25a4e9bb3be0f83b414f8f6c6b670ff23babc00a81514,3e891c5469ec913cfe068cf9c0e8894d,1.0
DocFinQA,142,DocFinQA_142,,,"184,1021,1023,4815",,c52d4cedbb4892d710197e35097eef6f1aae8719c5fdb200275d6efe680dd138,781aeba4b1f1ec4490a7f9b491cac8af,1.0
DocFinQA,143,DocFinQA_143,,,"185,1284,2410,2531,3206,3477,3737,3818,4598,4810",,2c2798e43ceaf835e5fd98cec993e8b98e73250be3d8d88f48cafb007db1ea91,3841a14fd83cfa8804547661ba3e668d,1.0
DocFinQA,144,DocFinQA_144,,,"186,814,1010,1507,1597,1616,2055,2987,3087,3124,3164,3273,3642,4295,4296,4461,4797,5142,5187,5253,5310,5322,5326,5359,5474,5504,5509,5540,5588,5598,5683,5706,5712,5727",,e23422bca82725da3e61b40bc573d8ddc0b52cf891026df148616e576ee77b59,022c5ed5dc73f5e0bcc8f2898b84e986,1.0
DocFinQA,145,DocFinQA_145,,,"187,989,2169,2242,3096,3129,3583,4176,4399,4905,5019,5180",,bab69e40e873c76aac0e6f4e8b08f34fe68a7e76f6a254f76d634d013d75a691,f6eb3ee9f021a8a0e6b4caad6fcc56e1,1.0
DocFinQA,146,DocFinQA_146,,,"188,1027,1037,1095,1212,2493,2572,2642,2841,3107,3109,3985,4031,4945",,b24e4996377f214ac20ea7aa7f1b89148d86c92483535789a17d7df7849dca32,35f1d323a4b0f0a01cb5842bacd2b2cd,1.0
DocFinQA,147,DocFinQA_147,,,"190,943,1921,2438,2504,2704,2956,3185,3334,3496,3707,4586,4595,4615,5149",,6ff32a9e6278bc5b2445b338c57e4e27c34e44bba207ced9ba930e812b47b4fd,beb378232b77b6e8250672f95c553820,1.0
DocFinQA,148,DocFinQA_148,,,"193,1356,2668,2785,3750,3778,4535,5362,5472,5481,5539,5637,5669",,cba619bb9a2bc17ad6f5f6e1f20fe5c1455bebdf9806d6645de6e5727642f0b6,34ef509a2dfb24510ac2e5689c2c87d6,1.0
DocFinQA,149,DocFinQA_149,,,"194,3551,5254,5398,5689,5732",,c4689f5d96fdae5cd0129941cd174c6b91f9a09e7018d3f0d04eeab01b5e90e8,45f027399c7c86a3bfdbc4e107d31621,1.0
DocFinQA,150,DocFinQA_150,,,"195,230,422,1457,1532,2358,2566,2825,2921,3128,4013,4463,4607,4726",,d1a004234962638dbc9df7249bb0c075bca63096fe09a959a0478482f4765542,4bcbb2d05b3e8f4ef50e29de96abb182,1.0
DocFinQA,151,DocFinQA_151,,,"196,817,1168,1667,3422,4805,5056",,cde7af50c50c84f4ea6e6d0ba6acc93b2d2cc19ace5e6aa0b67e5acb5161d060,11fa74d18b7a2b14240eb1f01aae2317,1.0
DocFinQA,152,DocFinQA_152,,,"197,2660,4567,4572",,96be562cbb2f263e91c3decaf8d991fb1aef961a8d66f7eb71e868dfad39ebe7,e1a4f84e62c9ace3a0b3c8c089800e14,1.0
DocFinQA,153,DocFinQA_153,,,"199,222,1809,2038,3207,4134,4808,5110",,88534d27e69ce6bf59578fd3ad9907fb00e3812ea1673c15cf8f89208a0a65d5,557a5db45dd0105962ea648bd1640dd4,1.0
DocFinQA,154,DocFinQA_154,,,"203,861,1009,1427,1617,2063,2070,2228,3180,3224,3237,3772,4168,4186",,f7b7be0d877a584469c5bfdc17cc8557034447d3d852030121269cc2b833f95b,ecdea37bdf1b82554a26f7abd5bd7f8c,1.0
DocFinQA,155,DocFinQA_155,,,"204,327,753,1204,1546,1989,2587,2631,4846",,de0ee249e761a6ae6f8ca847def3cee8d63168b007c03a18da51cbba2419a5fd,9b138154e91eca75337f9a789d170f32,1.0
DocFinQA,156,DocFinQA_156,,,"205,2456,4884,5098",,4c4cdcf2393fce225a5fd478a5551c4787c02b81e8776a661cd982e682ebae11,e462e9b97d50a6e21b392af28afee024,1.0
DocFinQA,157,DocFinQA_157,,,"206,229,887,992,1538,2502,4226,4631",,d280e6359ea9d9426ec81c4858907ec74830a14ee89ecf3f84bb80552c061d75,67356849ac834ea44e7a475202dc9880,1.0
DocFinQA,158,DocFinQA_158,,,"207,864,1117,1655,1850,3072,3324,3497,3667,4011,5124,5184,5243,5299,5337,5345,5356,5451,5454,5469,5487,5577,5618,5640,5649,5687,5721",,3bcef9573c61ad694fe64e35f443c57ba5fffef6ac2e794f32e122b7cd4f6935,cf37797f5a0b8f2b4f8614b2f8b5cf95,1.0
DocFinQA,159,DocFinQA_159,,,"209,388,829,1074,1339,1394,1448,1456,1464,1698,2044,2463,2739,2792,2815,2836,2966,3014,3065,3320,3553,3607,3827,3904,4088,4404,4429,4508,4840,4880,4900,4937,5014,5093,5138,5170",,ee35517090adcfa9308ee2ed4630d5db55d5cc3cda161d5b8ad5fffef62d9c59,fbc92440b4d0b8cde69b7cb785dd3203,1.0
DocFinQA,160,DocFinQA_160,,,"210,380,468,518,1443,2468,2790,3017,4831,5023",,865d6004f8064e241be7af0f96e5530a05063e931e726bf52e138f814911052d,309385917837d35f9db325fdecc59227,1.0
DocFinQA,161,DocFinQA_161,,,"211,1835,2096,2177,2865,3187,3883,4223,4356,4557",,b1b49a88b1f69419d5b825eedeb51b93f6fd34a102c9ef5acf79012b2b6eb992,46756e20dcbcf4ceda231b69c751da16,1.0
DocFinQA,162,DocFinQA_162,,,"212,885,1728,1888,2666,2703,3314,3838,3868,4004",,89293604580a8f9111636727f78be05ce98f56f91fb22714b5889e4b4be0de0c,c3688ac62df73129d8f2c4d851043a9b,1.0
DocFinQA,163,DocFinQA_163,,,"214,432,528,644,1366,1789,3133,3286,4972,5101",,4f2664e78d9fb6a3a225c02857d4fb48a5bcff7143cfd1450a2e8244e8c380cf,2e10fa3fa0469bb0cbde44cffa6f6cd1,1.0
DocFinQA,164,DocFinQA_164,,,"215,3656",,b3ad690ae1e8eea95f1b4209d80e9afe9fc57fe9ab4decb3eef407027476d0b4,eea5b30db5da42ffd39e3c4c763058d5,1.0
DocFinQA,165,DocFinQA_165,,,"216,1899",,f9ffa3eb87f480de98f99340582b72c4657dc651f490057d529ff033d8187a61,0b7b5d9a711b9bcab6599dff11d2b9a6,1.0
DocFinQA,166,DocFinQA_166,,,"217,268,286,378,478,687,782,965,1046,1554,1562,1591,1673,1955,2232,2238,2252,2283,2336,2436,2453,2465,2677,2768,3015,3064,3390,3596,3613,3843,3850,4243,4324,4333,4415,4446,5037",,84415d28e1e22710e8f9a50688ddfb27640d9343877f06893c10ac02a69fffa9,572e95ecba7e1bc60186ecad99dcba77,1.0
DocFinQA,167,DocFinQA_167,,,"218,693",,63b189747eb83e7e22249b607f32847b95387ba7f6f3dee3db1d962c8fc09128,4f3ddb77e50f784954c49bd13a8fa160,1.0
DocFinQA,168,DocFinQA_168,,,"219,3218",,ce1f79fc24058e7ed1e58ae7084bc0d7fed0ed57f0666000c7e75f0437afde0e,e7bd46aa6285994a9fb21c24fd3bd3da,1.0
DocFinQA,169,DocFinQA_169,,,220,,58dcdff88c71bc15797d5f96b83f8c0c78f643acaeb1578e466b289695cae928,14fba421e6c39c714b9d1e11296e9764,1.0
DocFinQA,170,DocFinQA_170,,,"221,667,1164,1177,2423,2913,3250,4242,4553",,1505fa008259741968675c360b26b12a950532a02449a462b104a63c3a740881,395d4e574578ec9419a255ad90ad0c47,1.0
DocFinQA,171,DocFinQA_171,,,"226,704,754,1587,3866,5118",,aa9bd8fe83d7a466ed98e33e13934df525158ea2a3992008d7dd7e12744d7212,d55fd8b7d1b44e2a75a268b9936ac491,1.0
DocFinQA,172,DocFinQA_172,,,"227,659,677,761,781,1100,1108,1493,1589,1733,1767,1825,1903,1937,1949,1965,2369,2603,2820,3016,3044,3182,3413,3758,4224,4244,4498,5058,5069,5088",,e35bc7250b8b2881682a8f431d2f2301f5182428a2aba57280e6abe8a150f8ea,c894af74028e7c92e60b6ff3d31dfd88,1.0
DocFinQA,173,DocFinQA_173,,,"231,517,584,707,1381,1445,3676",,35457996bb7d52ecebf1865e00d2fb789a53f69e32ad7f9097f5ac0b5d9bd370,cf8b8de371be36cfa40335dec8f5c41a,1.0
DocFinQA,174,DocFinQA_174,,,233,,2c91dde328ecb81bfde071a01f3e631ce3623ce5534499c78ed5ba32dd20ed61,3b6907789e186d94ff46ae9d82251af8,1.0
DocFinQA,175,DocFinQA_175,,,"234,570,929,1927,2882,4714",,605a91c73638c71c682b3584e4cd22023ebfd273aa8bd9198c502c8ba20a5bc2,5ee5eb7232fdc05623582b69bf80681a,1.0
DocFinQA,176,DocFinQA_176,,,"235,289,623,1129,2231,4545,4626",,bc4fd17f362dda12015ceff4434a9f40eb1582b461dec618ef1f74eedbbae03e,12930ec68e69dd1e5e28f86179cd5562,1.0
DocFinQA,177,DocFinQA_177,,,"236,275,881,986,1392,1595,1792,2111,2584,3512,4330,4339,4765,4801,5152",,499f989b64d25ffeaf575a315197432f475d695b1defaf8b0b66cfa6181efc8a,f1bddde04bf5c50fa093123ac0778f84,1.0
DocFinQA,178,DocFinQA_178,,,"237,2554,2640,2899,3903,4806",,abb7b37ea04aae87e59ff98ee66850d514f0a2184c9e25d2b6fe2225e31e6317,be0f324cd1b380a1e05cf6d6cc14f5bf,1.0
DocFinQA,179,DocFinQA_179,,,"238,1639,1671,2679,2719,3420,3792,4421",,efb9c31ee433206d680fea8f4e516b79616e3b083f93b6ce639316dad78fc23c,1d02c0c6c6b83a58af7ba18574cdd20e,1.0
DocFinQA,180,DocFinQA_180,,,"239,748,800,2193,3175,4230,4720,4925",,66a19fe7ba86d4a2cb90a60195a8fafb98c6d805e6f0db89d7420a759d26e409,cbe1f73a0d378d0a21bb15bf5bc61796,1.0
DocFinQA,181,DocFinQA_181,,,"241,394,734,742,848,857,893,938,1257,1426,1533,1536,1613,1699,1757,1798,2016,2022,2062,2119,2185,2226,2381,2705,2732,2741,2799,2914,3041,3238,3369,3537,3594,3718,3720,3911,4231,4281,4336,4417,4653,4667,4754,4786,4985,5026,5161",,a22bcc9bf9a9863cbc9aacfc0e1188f4cc657f8be3c65c1293416027c241445c,55c257d7dd5e91c8f8ef0bccb4ac0c66,1.0
DocFinQA,182,DocFinQA_182,,,"243,418,509,606,2667,2714,2843,3221,3246,3389,4071,4424,4425,4612,5040",,fbb136a8d8b926a68ea1e5cfacbb8d32b9665f45d32d4514bcec84d3bf3adb50,247e47c58d33b4f2fa96cca6c45c057f,1.0
DocFinQA,183,DocFinQA_183,,,"245,507,541,621,731,1237,2090,2791,3361",,f50b9ec8a24c9a119042ae9faf60f5ff0cfef1a6c8e9afdba251b05ddad59f85,ffd65a8efa9ea5248ba9616e49c5fdcc,1.0
DocFinQA,184,DocFinQA_184,,,"246,485,855,2080",,89aaf5384bdbd1959dacafb7f87464a7a036eb70645dae523f1a725601dc7ddd,272dd5c5d339b980686f262c235089eb,1.0
DocFinQA,185,DocFinQA_185,,,"247,429,481,741,1083,1091,1116,1223,1236,1258,1500,1520,1665,1920,1945,2012,2117,2150,2305,2325,2334,2478,2556,2604,2670,2833,2939,2944,3073,3158,3188,3198,3406,3567,3846,4008,4303,4503,4622,4849,4852,4910,5004",,4903f5b99f3c04d3287564ac3a0eeafff4afdc23abd0cc5102620ec14976c071,9ed3bfef4d0be2d2f4c792d79d180ff0,1.0
DocFinQA,186,DocFinQA_186,,,"249,859,944,2397,3167,4365,4484,5060",,f264e252b4ef1a85692bd7e4c3850ae9e1178f8da115f5449881171040b9da32,4fb3318b45c9c7e4d7da04504a6bde43,1.0
DocFinQA,187,DocFinQA_187,,,"251,261,856,1155,1841,2989,3454,4057,4669,5092",,e9992d0c5f1813491d9eb5f065a64696b47ec5cbde44ba8ea7098ae5b7c5f680,eaf1b5311e59fea7bce31d77dba6750d,1.0
DocFinQA,188,DocFinQA_188,,,"252,282",,89e26e19e7ce96799c42712e47c4ca0028764b5f95c1484b3e9f53ff19c4a1fc,5c18ec60f10066b497ff9742e4915b80,1.0
DocFinQA,189,DocFinQA_189,,,"253,1286",,c4d78cd6a26e4d5d77a669e08fabf548fd089153639d8a5f2372d1ffd926660e,a517ba458b94e35000ce1a74bd18933a,1.0
DocFinQA,190,DocFinQA_190,,,"254,1559,2335,2467,2600,2926,4302,4314,4773",,411ef6c6d3471cb00d91708a9e0cc94196b31055064835d66c72dfe5878cc399,0acbafe526c699df3a2dd4575119cac5,1.0
DocFinQA,191,DocFinQA_191,,,"255,1051,2498",,431b90b4defd7b93ea04a5a28f03583c5151146def4086fe92989bedabef5d5a,53665f45a1c61a2359ca19e1ca4c97a1,1.0
DocFinQA,192,DocFinQA_192,,,"258,871,1042,1695,3775,3936,4033,4456,5021",,dbd70d0ed70de05e12a8ed301b539253ce3c9f4348f04a6470ffe5f0786a3b81,22c34960c806be570a3bdd8fbd212874,1.0
DocFinQA,193,DocFinQA_193,,,"262,988,1959,2280,2424,3289,3615,3969",,d3f26b88bb8495f58f021d88bce26ebad8680f3fde7d1787296272e7d67dc3a9,39a264de0726a3acb25cb6a04ec3bf80,1.0
DocFinQA,194,DocFinQA_194,,,"263,1311,2121,3612,3709,4192,4264",,3defe8374fb1a4cf28e5c31ef22fe1d7563a492240aaeef5b7423b9cc893de2c,ea0a14e3799fede3d9bdd04d58853ea4,1.0
DocFinQA,195,DocFinQA_195,,,"264,718,1777,2253,2319,3979,5291,5529,5604,5675",,fc6afe671d5a4ae22d7cd665aeb68a0ddb0dd02ccb87a60d003a73a0cd0654db,1689d8fdd9389eaa98af26b456800434,1.0
DocFinQA,196,DocFinQA_196,,,"265,333,1136,2730,2973,4142,4323,4325,4370",,31ca01700f9097c187427045f6a24bf4ba7c9355a051f17c4892a23b4f0fb2ef,e7d34663fe9135523856828939fb2453,1.0
DocFinQA,197,DocFinQA_197,,,"266,2262,3251,4930,5321,5432,5456,5459,5590,5672",,f16503f2ab2650053c601a11e9313fa1545b00c8a57b87bf0abbf1bde25ade70,23b47c24970b5fd52bcb805b6c96c28e,1.0
DocFinQA,198,DocFinQA_198,,,"269,1015,1296,1575,2219,2868,3597,3863,4099,4799",,9e5c40770143b62d200dada8fd7b7452488a25b88c11519e1867bb3052847ac7,021602a04ff43b940f89e08f4c74ed32,1.0
DocFinQA,199,DocFinQA_199,,,"271,798,932,1025,1092,1771,1772,1826,2030,3249,3510,3847,4086,4293",,d236f2b31d5de59368e6e2a18925c69e7b139e4e66eb5b5e7f2b1fe6b956461f,0e0bee0a044a9c929eba90a847f7e331,1.0
DocFinQA,200,DocFinQA_200,,,"272,573,793,1625",,64ee1b85d3277ad2b8945a050d1d5a309b6de5e4b558f741776172657eda3444,67f233271bf06bcbe1317409606f63fe,1.0
DocFinQA,201,DocFinQA_201,,,"276,307,372,1031,1516,1916,2212,2632,3060,3195,3581,4145,4234,4681,4965",,eea10d89619f582e509b282888c5bb9a6c13c581b809cb19847d8f46cc5ba878,96a636dbf11d8e7718a098dbd30e9951,1.0
DocFinQA,202,DocFinQA_202,,,"277,373,452,568,1802,2960,3532,4213",,bfa5f2ca3dfb676cdee262cd151058c060aaf7c64ab893d52b915ccbb40f4d7f,86ac8b8e842b852197066ef4beb1ba74,1.0
DocFinQA,203,DocFinQA_203,,,"278,658,1543,1812,3278,3820,4728,4819,5083",,a0ad0fc7cb33ec4d36266d6a32f4b2da10d6cb26284b93376148defbeb8f5fba,cf2c56eaf170040f2f965cebbf18a09e,1.0
DocFinQA,204,DocFinQA_204,,,"279,563,1119,1195,3881,4345,4575",,9ee65759b0b337027dec1d8a68491a563e22fdc895eb61f7541f16ff5f2fec15,a6967c550de4de5a26b2d6f6cb67cd86,1.0
DocFinQA,205,DocFinQA_205,,,"280,1167,3161,4165",,44614350cb106ef354bf1686b5314d9c957eb678019a1a3166e9d77926dea43a,a00010f7495f4e5073d8f975e7524b4b,1.0
DocFinQA,206,DocFinQA_206,,,"281,337,4809",,9efddefff8a6da6cb50f22b5e22468914035d79143be4a97aaf3b5de2d77acb1,10833561e17935ca76842ce2c1d6bbec,1.0
DocFinQA,207,DocFinQA_207,,,"283,375,410,462,605,629,710,930,1003,1088,1281,1335,1413,1644,1648,1727,1782,1856,1983,1995,2547,2649,2738,2770,2970,3019,3228,3257,3366,3377,3391,3437,3500,3647,3692,3732,3798,3801,3837,3896,4093,4253,4344,4379,4431,4542,4571,4662,4755,4814,4826,4958,5015,5081,5120,5154",,5d03c92d54184c8ba4ca7dbdb80a4716c8b827bd790c1e749baa31f8b266fc2f,91d5b23aaa775a1794063e7ac9cd7c87,1.0
DocFinQA,208,DocFinQA_208,,,"284,780,5375,5525,5583,5633",,45146f7aa1acf60d09c95e4681e876c0b536b4fda896e3cfe38fc2377bb24c89,d923a8969b2a3a062bd0ff3d3859cc70,1.0
DocFinQA,209,DocFinQA_209,,,"285,4035,5000",,1b00497270c64c2e6aab084361900f7bbaa3c062663dac263a590fa7d2072195,963341a4e17881c3c15b55e0632915cd,1.0
DocFinQA,210,DocFinQA_210,,,"287,2045,2514,3430,3452,3638,4599",,b6f597f905eedb2e220086895150808caaa962f6f1d8ed4f31af9a7779423ced,80609f94bc1dd01605926824b9a3e536,1.0
DocFinQA,211,DocFinQA_211,,,"288,525,669,1071",,5563e6b9b8e83cc463adbda975e9349f509807a73c0b21d7f082fc1d7c84b44c,e9b8c95081b51faa714ad37ff07392a0,1.0
DocFinQA,212,DocFinQA_212,,,"290,366,527,888,900,1183,1414,1418,1581,2524,2728,4275,4454,4590,4689,4942,4988,5132",,d71c27747c1c78e97f946a6638f0b5e58648a8fbb4201687a6bd47e2f7c51ec2,061ee45761c8fdb0750d5a6a5d2ba5dd,1.0
DocFinQA,213,DocFinQA_213,,,"291,1022,2158,2499,2535,2656,2682",,a313d1b34cd2f067d831f49e506adb4234964d4ffeebeefc1c534fd81f26851f,9858f13b6f867b816771e57269c7f5b3,1.0
DocFinQA,214,DocFinQA_214,,,"293,351,522,1320,2290,2394,3080,3243,3855,4414,4650,4898",,c51d2ce9f9a443b7906a0941c14768264ed5ba860a7be8bebfc5e4a038ba3ca0,9f055eebe39c280483e74460eb31d786,1.0
DocFinQA,215,DocFinQA_215,,,"294,374,545,684,972,1210,1314,1336,1486,1540,1803,2046,2064,2099,2104,2420,2508,2520,2628,2962,2963,3311,4233,4247,4291,4352,4371,4574,4851",,274fb89c534d45fe8a5a5d1d99c818fea53bcc253a05e61a5b3f2a0aac6d7564,66fd9fca3b06cd9ee95b41f16873cdf7,1.0
DocFinQA,216,DocFinQA_216,,,"295,557,3045,3154,3291,3783,3819,4169",,cf6b8e488f728d0f771224a5df8d085591e394e7daba71d3efa02c688d823e56,8a429ecf85d15625843a1f092154ba63,1.0
